Lat	Long
44.94836	-93.262672
44.99527	-93.250267
44.93095	-93.267967
44.942928	-93.277924
45.019779	-93.318047
45.001652	-93.301872
44.976681	-93.272926
44.998711	-93.257538
44.948662	-93.297897
44.945881	-93.326057
44.923592	-93.259644
44.899422	-93.232727
44.987782	-93.275421
44.948139	-93.2687
45.034771	-93.29406
45.008591	-93.284477
44.952518	-93.323174
44.934769	-93.266632
45.034721	-93.31073
45.050789	-93.286758
44.913609	-93.228729
44.99242	-93.211502
44.987659	-93.223862
44.94722	-93.281837
45.029942	-93.285957
45.045929	-93.312721
44.993038	-93.227409
44.948238	-93.24868
45.020012	-93.233002
44.973202	-93.272469
44.97963	-93.272499
44.92131	-93.213692
44.97718	-93.275887
44.977299	-93.269539
44.982811	-93.303612
44.95005	-93.293182
45.005329	-93.244537
44.933311	-93.235008
44.968559	-93.270844
45.00602	-93.30822
45.020561	-93.290192
45.001209	-93.294518
44.946171	-93.277283
44.949039	-93.321281
44.93895	-93.271828
44.977379	-93.273087
44.976681	-93.272926
44.949291	-93.277763
45.007599	-93.314972
44.954632	-93.283943
44.94453	-93.267303
44.9561	-93.223549
44.999142	-93.287987
45.007832	-93.309486
44.980968	-93.309914
44.98061	-93.270149
44.947208	-93.222031
45.032711	-93.296127
45.004768	-93.308533
44.968899	-93.287529
44.98568	-93.25206
44.946381	-93.281776
44.976681	-93.272926
44.955952	-93.257843
44.96418	-93.272942
44.998699	-93.269058
44.999142	-93.287987
44.933929	-93.209839
44.933929	-93.209839
44.9734	-93.2724
44.919319	-93.246391
44.976379	-93.270653
44.919498	-93.322151
44.952789	-93.299171
44.917439	-93.215691
44.922081	-93.206009
44.93816	-93.302559
44.890629	-93.280678
44.939522	-93.302177
44.948372	-93.252502
44.9482	-93.297318
44.95697	-93.280113
44.993778	-93.241249
44.987968	-93.215187
44.942951	-93.235893
45.030201	-93.30938
44.999161	-93.295631
44.988079	-93.221809
44.987629	-93.226547
44.983292	-93.244789
44.998249	-93.2892
44.966579	-93.210693
45.009918	-93.284462
44.973701	-93.269997
44.945671	-93.243622
44.993778	-93.304092
45.007172	-93.299713
44.986328	-93.247871
44.948078	-93.280869
45.006371	-93.30603
45.021278	-93.238663
44.94986	-93.220009
44.96376	-93.241699
44.996738	-93.262802
44.968441	-93.218773
44.997379	-93.287987
45.02248	-93.304123
44.913311	-93.32357
44.998089	-93.268288
44.984749	-93.275887
44.94849	-93.262093
44.99828	-93.297859
44.976929	-93.271568
44.9911	-93.305092
44.910831	-93.313408
44.988079	-93.221809
45.03125	-93.296112
44.97958	-93.276093
45.03669	-93.291389
44.988079	-93.221809
44.988041	-93.232292
44.928841	-93.273666
44.949291	-93.277763
44.98151	-93.237671
44.975861	-93.275513
44.978802	-93.274849
45.015099	-93.285843
44.934109	-93.235924
44.920361	-93.21653
45.023891	-93.299622
44.930882	-93.239357
45.045849	-93.300041
44.935261	-93.226128
44.958199	-93.279152
44.90453	-93.264282
44.9492	-93.266129
44.940948	-93.207993
44.962528	-93.233528
44.949291	-93.277763
44.992481	-93.302834
45.014881	-93.238701
44.966888	-93.284073
44.967819	-93.266068
44.96627	-93.219238
45.033939	-93.259102
44.937691	-93.216232
44.904049	-93.22538
44.94379	-93.254112
44.915081	-93.217438
45.013031	-93.243492
44.949459	-93.233856
44.953979	-93.277496
44.931641	-93.216942
44.91254	-93.234108
44.96059	-93.288437
44.9692	-93.226791
45.016521	-93.247704
45.03714	-93.288269
44.96228	-93.296539
44.93914	-93.255852
44.971199	-93.230919
44.9963	-93.264503
44.911388	-93.222458
45.03249	-93.258522
45.01088	-93.289619
45.01395	-93.265846
44.996521	-93.312424
44.902981	-93.288727
44.947441	-93.297279
45.014721	-93.240692
44.962688	-93.277634
44.987839	-93.249992
44.966091	-93.220093
44.950291	-93.286179
44.934429	-93.25457
44.954578	-93.261307
44.984192	-93.284393
45.003151	-93.26181
44.987839	-93.249992
44.936562	-93.250267
44.96418	-93.276947
44.947491	-93.276863
44.991058	-93.211952
44.947399	-93.26564
44.991058	-93.211952
44.991058	-93.211952
45.020512	-93.296494
44.958611	-93.259079
44.934929	-93.250259
44.99873	-93.2994
44.930168	-93.29052
44.996342	-93.240692
44.980961	-93.267967
44.958019	-93.251984
44.96257	-93.291878
44.965221	-93.277809
44.96236	-93.289902
44.973061	-93.291229
45.014778	-93.294037
44.948589	-93.271271
44.973061	-93.291229
44.973061	-93.291229
44.900219	-93.209267
44.963749	-93.236427
45.012241	-93.305344
44.983791	-93.266701
45.002449	-93.292122
44.959202	-93.272758
44.975861	-93.275513
44.964748	-93.25396
45.03167	-93.29229
44.899368	-93.208557
44.941349	-93.277924
45.024658	-93.293999
44.901649	-93.216187
44.907921	-93.257942
44.96386	-93.246933
44.966282	-93.26255
44.902672	-93.220718
44.930882	-93.256538
44.909199	-93.285629
44.973148	-93.267418
44.91806	-93.32299
44.96851	-93.243729
44.945671	-93.243622
44.960018	-93.246758
44.939678	-93.225098
44.980911	-93.260857
44.980911	-93.260857
45.021488	-93.231697
44.948502	-93.298286
44.963959	-93.277817
45.020962	-93.233948
45.006519	-93.311348
44.980808	-93.259842
44.962688	-93.277817
44.914711	-93.317947
44.89431	-93.269089
44.997131	-93.2407
45.015381	-93.297737
44.99474	-93.305351
44.95575	-93.223549
44.988041	-93.232292
45.029091	-93.292267
45.04163	-93.29361
44.968609	-93.298424
44.950932	-93.298447
45.006519	-93.311348
44.93969	-93.301788
44.94043	-93.216209
45.000011	-93.24704
44.963299	-93.232628
45.008301	-93.312958
45.006519	-93.311348
44.951431	-93.250313
44.974751	-93.275017
44.94981	-93.25721
44.909859	-93.22068
45.023979	-93.295639
44.973549	-93.314713
44.954288	-93.311981
44.999161	-93.294121
45.007259	-93.309128
44.960041	-93.259216
45.029121	-93.29409
44.983212	-93.297028
44.956459	-93.235153
44.949329	-93.291008
45.008202	-93.246941
45.02663	-93.296562
44.999222	-93.299049
44.954578	-93.261307
44.9188	-93.250504
45.002911	-93.261803
44.998249	-93.2892
45.035511	-93.231079
45.02998	-93.29863
44.978199	-93.279762
45.01059	-93.263412
44.999161	-93.297157
45.005859	-93.314247
44.94865	-93.301819
44.94865	-93.301819
44.94865	-93.301819
44.960701	-93.229233
44.965431	-93.231071
44.972431	-93.284447
45.01482	-93.264938
44.923359	-93.326973
44.948372	-93.25631
44.94865	-93.301819
44.924061	-93.230476
44.94865	-93.301819
44.94865	-93.301819
44.94865	-93.301819
44.94865	-93.301819
45.023079	-93.295959
44.955391	-93.233543
44.970718	-93.246872
44.94865	-93.301819
44.94865	-93.301819
44.96867	-93.26709
44.998249	-93.2892
44.950352	-93.222023
44.983551	-93.230019
44.94865	-93.301819
44.963211	-93.230209
44.984241	-93.247742
44.976681	-93.272926
44.99004	-93.247429
45.004471	-93.240997
44.893959	-93.290863
44.994919	-93.29863
44.988152	-93.28157
44.941669	-93.270592
44.9645	-93.275642
44.967548	-93.283897
45.01458	-93.280487
44.942001	-93.230141
44.898472	-93.239082
44.973309	-93.224991
45.01252	-93.284119
44.936401	-93.267159
45.019669	-93.308647
44.988861	-93.255669
45.04982	-93.289307
44.98045	-93.271339
45.013241	-93.309509
44.995232	-93.295639
44.945122	-93.254128
44.944481	-93.204079
44.996342	-93.308212
44.992298	-93.298576
44.97044	-93.277092
44.968761	-93.29097
44.979801	-93.269814
45.039612	-93.28849
44.914558	-93.230507
45.000191	-93.26796
44.912109	-93.221947
45.018349	-93.295952
44.920261	-93.218407
44.994919	-93.29863
44.93095	-93.324852
44.915371	-93.317947
44.916248	-93.31797
44.955349	-93.247742
44.970619	-93.264069
45.032719	-93.298683
44.949291	-93.277763
44.96159	-93.277458
44.921761	-93.269852
44.97979	-93.236122
44.987309	-93.244667
44.948639	-93.280739
44.940311	-93.252052
44.9828	-93.308678
45.028229	-93.24379
44.949348	-93.236366
44.96867	-93.26709
44.930981	-93.260857
44.968029	-93.26255
44.936111	-93.262123
44.95438	-93.274979
45.011581	-93.30497
44.972099	-93.262398
44.948219	-93.271988
44.99831	-93.23674
44.938332	-93.29493
44.96608	-93.307426
44.998249	-93.2892
44.943779	-93.23246
44.948662	-93.296097
44.998249	-93.2892
44.963539	-93.251289
44.973202	-93.24762
44.980499	-93.271988
44.987839	-93.225571
44.894981	-93.276878
44.966251	-93.220558
44.984379	-93.245277
44.932949	-93.208557
44.956661	-93.269142
44.977291	-93.270058
45.010391	-93.246986
44.921951	-93.20929
44.957321	-93.277863
44.954281	-93.326843
44.973309	-93.22506
44.9552	-93.24572
44.95245	-93.29866
44.94857	-93.266243
44.9132	-93.296806
44.948158	-93.233902
45.02359	-93.227249
44.947941	-93.27729
44.985779	-93.310051
44.912289	-93.217506
44.976299	-93.266243
44.95554	-93.28804
44.948349	-93.269028
44.948078	-93.209167
44.972919	-93.278809
44.921551	-93.293007
45.007679	-93.313339
44.964142	-93.312111
45.004662	-93.307037
45.033051	-93.297417
45.037209	-93.302322
44.967129	-93.282913
44.970718	-93.246872
44.973061	-93.291229
44.94244	-93.218758
44.965542	-93.271111
44.968922	-93.267662
44.950741	-93.25032
44.941471	-93.243782
44.965221	-93.275299
44.907879	-93.209747
44.948769	-93.281853
44.981281	-93.263199
44.945999	-93.25972
44.986069	-93.236816
44.965221	-93.277809
45.02737	-93.297302
44.973721	-93.221474
44.99078	-93.232231
44.954941	-93.285873
44.97488	-93.24678
44.9422	-93.236252
44.964111	-93.260658
44.959351	-93.261513
44.96373	-93.266571
44.945648	-93.283417
44.943321	-93.285957
44.9991	-93.317596
45.012241	-93.305344
44.952229	-93.276978
44.980221	-93.30896
44.939701	-93.28344
44.989208	-93.234863
44.943588	-93.287209
44.965012	-93.263588
44.961819	-93.242073
44.943649	-93.28772
44.96059	-93.288437
44.986961	-93.273552
45.027901	-93.2948
44.95554	-93.296791
44.89912	-93.220039
44.926418	-93.248238
44.89888	-93.21949
44.898991	-93.220039
44.944901	-93.28756
44.97076	-93.270172
44.977619	-93.273117
44.91872	-93.25148
44.97575	-93.269508
44.960049	-93.272942
44.984772	-93.246788
45.020458	-93.308258
44.929508	-93.255287
44.902061	-93.30011
44.982441	-93.304733
44.980141	-93.272781
44.981731	-93.242119
44.969372	-93.25795
44.968781	-93.277817
44.954288	-93.272408
44.95359	-93.295891
44.983292	-93.307411
44.93742	-93.227699
45.010132	-93.235603
45.015049	-93.262878
44.950409	-93.314262
44.926731	-93.250763
44.966991	-93.281227
45.001289	-93.260529
45.00531	-93.31105
44.96529	-93.231377
44.95084	-93.297348
44.98061	-93.270149
44.912449	-93.272911
44.94241	-93.28186
44.95195	-93.262642
45.018028	-93.244133
44.975529	-93.27282
44.97662	-93.313797
44.948502	-93.238701
44.945911	-93.22776
44.961868	-93.278343
44.940479	-93.227951
44.949478	-93.273758
45.020741	-93.270027
44.994961	-93.306061
44.949291	-93.277763
44.9105	-93.226959
44.964119	-93.275642
45.007019	-93.293953
44.927502	-93.212379
44.9492	-93.26358
44.998562	-93.286812
44.963661	-93.234589
45.00602	-93.26889
44.94931	-93.279129
44.973148	-93.267418
45.00613	-93.283791
44.994991	-93.308594
44.973148	-93.267418
44.953941	-93.264458
44.973148	-93.267418
45.01482	-93.264938
44.998772	-93.308212
44.97599	-93.275848
45.03651	-93.302452
45.035782	-93.307617
44.97715	-93.25724
44.998878	-93.295303
44.943829	-93.234642
44.94241	-93.28186
44.961651	-93.241402
45.02206	-93.297729
45.005039	-93.296059
44.962662	-93.247337
44.918522	-93.264732
45.006161	-93.297821
45.004028	-93.304283
45.003052	-93.311668
44.968048	-93.265099
44.999161	-93.294121
44.980751	-93.278488
44.960678	-93.327698
44.91264	-93.212624
44.98983	-93.2743
44.949291	-93.24102
44.973221	-93.269768
44.973148	-93.267418
44.940811	-93.217491
44.948109	-93.232727
45.01585	-93.302811
44.903759	-93.232674
44.89777	-93.25872
45.031059	-93.232887
44.964451	-93.303268
44.953129	-93.253349
44.892239	-93.264572
44.999111	-93.281853
44.922112	-93.325081
44.96875	-93.248421
44.99799	-93.24511
45.035931	-93.2994
44.983551	-93.230019
44.948639	-93.276176
44.982868	-93.272522
44.981171	-93.274094
44.898739	-93.213669
44.939999	-93.292358
44.91819	-93.224693
44.991562	-93.318451
45.021069	-93.297729
44.939941	-93.269279
44.999001	-93.255989
45.030899	-93.243668
45.022388	-93.307381
44.978802	-93.274849
45.021919	-93.286949
44.955551	-93.243042
44.998508	-93.263039
45.020451	-93.306992
44.996021	-93.298561
44.998772	-93.308212
44.945671	-93.243622
44.937962	-93.286537
45.014622	-93.268921
44.945889	-93.25563
44.969398	-93.261467
44.962711	-93.262558
44.955681	-93.252693
44.941078	-93.2929
44.93222	-93.266617
45.021931	-93.296494
44.973881	-93.260048
44.949291	-93.277763
45.00771	-93.286453
44.987968	-93.256378
44.98201	-93.275963
44.985359	-93.244072
44.973949	-93.229149
44.99263	-93.299248
44.972431	-93.284447
45.012821	-93.294937
45.013882	-93.281593
44.947929	-93.231979
45.023499	-93.293442
44.998562	-93.286812
44.948502	-93.261139
44.918678	-93.254593
44.985378	-93.241692
44.943829	-93.234642
44.95985	-93.277443
45.013119	-93.289284
44.98597	-93.230888
44.939499	-93.290749
44.927078	-93.330742
44.94825	-93.31675
45.015629	-93.270317
44.925739	-93.231209
44.912769	-93.278023
44.97374	-93.225471
44.934978	-93.209839
44.976681	-93.272926
44.96283	-93.271591
44.973991	-93.274696
44.94883	-93.300133
44.962528	-93.287598
44.920261	-93.218407
44.964691	-93.264168
44.9869	-93.275871
45.021671	-93.292191
44.980831	-93.235939
44.991741	-93.250908
44.989559	-93.303574
44.983639	-93.231133
44.92305	-93.252792
44.94865	-93.290283
45.000648	-93.288422
44.968159	-93.246841
45.007511	-93.288368
44.906368	-93.254646
44.97068	-93.261307
44.945862	-93.322472
44.973679	-93.26619
44.947392	-93.323029
44.963539	-93.251289
44.95443	-93.264458
44.915771	-93.220871
44.94297	-93.261528
44.954201	-93.282501
44.94672	-93.322731
45.026588	-93.313118
44.97575	-93.269508
44.963161	-93.262962
45.030239	-93.245049
44.907681	-93.225319
44.983551	-93.230019
44.907681	-93.225319
45.010929	-93.306061
44.936111	-93.262123
44.948631	-93.27562
45.033581	-93.245911
45.029652	-93.245781
44.96294	-93.230698
45.004799	-93.288002
44.980518	-93.302437
44.990341	-93.253632
45.008438	-93.290894
44.947311	-93.220749
44.947529	-93.294838
45.050709	-93.30899
44.972271	-93.261353
45.005039	-93.296059
45.00288	-93.229698
44.961319	-93.293999
45.04945	-93.291153
44.973721	-93.221474
44.951511	-93.235672
44.942329	-93.217484
44.962429	-93.241753
45.006519	-93.311348
44.935471	-93.220757
44.916672	-93.293007
44.948502	-93.288094
45.001461	-93.314987
44.923141	-93.208008
44.974751	-93.275017
44.90234	-93.226196
44.93882	-93.218773
44.949459	-93.233856
44.972301	-93.24839
44.891941	-93.280052
44.934292	-93.252792
44.948372	-93.295753
44.963539	-93.237267
44.941601	-93.246986
44.988621	-93.301582
44.94487	-93.278084
44.999241	-93.281738
44.999691	-93.311127
44.936821	-93.242943
44.893921	-93.2836
44.983341	-93.22963
45.006519	-93.311348
44.950039	-93.295731
44.948101	-93.21244
44.968441	-93.258911
44.960541	-93.293518
44.976929	-93.271568
45.020222	-93.24633
45.004799	-93.280418
44.98201	-93.275963
44.981171	-93.274094
44.910969	-93.213539
44.947441	-93.297279
44.981171	-93.274094
44.916752	-93.213081
44.916031	-93.233467
44.963161	-93.262962
45.000359	-93.314232
44.96059	-93.288437
44.904282	-93.226181
44.977871	-93.262177
44.898331	-93.224533
44.947639	-93.244522
44.968788	-93.28083
44.981731	-93.285309
44.979961	-93.272614
44.948349	-93.267761
44.988899	-93.278587
45.007629	-93.264931
44.95554	-93.27964
44.979408	-93.271751
44.955799	-93.280281
44.956032	-93.277481
45.005901	-93.281822
45.0219	-93.310471
44.96175	-93.304947
44.904221	-93.219177
44.929138	-93.232491
44.901989	-93.231972
44.927368	-93.30928
44.94891	-93.31649
44.928719	-93.301338
44.98201	-93.277786
44.903259	-93.228142
44.962688	-93.277817
44.967461	-93.278831
44.924889	-93.296761
45.008381	-93.293953
44.94986	-93.220009
44.975449	-93.275978
44.970921	-93.264343
45.006031	-93.313316
44.901421	-93.247543
44.949409	-93.297882
44.94746	-93.268829
44.970341	-93.262978
44.951389	-93.267288
44.948349	-93.265228
44.947361	-93.249031
44.9482	-93.247032
45.036201	-93.306961
44.93504	-93.262894
44.951698	-93.256798
44.999119	-93.282837
44.938938	-93.224701
44.961712	-93.266769
44.978199	-93.279762
44.96347	-93.287643
44.941319	-93.284317
44.956341	-93.287613
44.94659	-93.291939
44.910519	-93.2313
45.038391	-93.318367
44.894489	-93.306511
44.950089	-93.260117
44.9706	-93.22258
44.965069	-93.272392
44.948372	-93.23159
44.923481	-93.261627
44.934361	-93.237579
44.997589	-93.311142
44.934361	-93.237579
44.974072	-93.279327
44.92659	-93.251991
44.93594	-93.219498
44.975639	-93.276817
44.94865	-93.301208
45.03194	-93.28875
45.03545	-93.308563
44.95195	-93.262833
44.948189	-93.272659
44.95055	-93.234932
44.974442	-93.27179
44.999748	-93.295197
44.973061	-93.291229
44.966282	-93.236961
44.99823	-93.257248
44.973061	-93.291229
44.948349	-93.269028
44.973061	-93.291229
44.93029	-93.2528
44.967331	-93.240829
44.989498	-93.25563
44.936008	-93.224762
44.931381	-93.284737
44.972099	-93.262398
44.95715	-93.251999
44.95195	-93.284264
44.97374	-93.225471
45.025169	-93.295982
44.96059	-93.288437
44.944439	-93.294868
45.040329	-93.31897
44.904739	-93.287872
45.038071	-93.304497
44.960178	-93.262123
44.980968	-93.310081
44.9701	-93.27755
44.965359	-93.272942
44.949581	-93.298683
44.947441	-93.297279
45.015961	-93.308952
44.977051	-93.278313
44.939541	-93.24736
45.010799	-93.30732
44.908791	-93.234848
44.974751	-93.275017
44.909168	-93.212463
44.971169	-93.28656
45.00037	-93.289078
44.909149	-93.29174
44.894981	-93.276878
44.973572	-93.223007
44.990959	-93.252563
44.978802	-93.273643
45.047951	-93.293137
45.015381	-93.297737
44.94619	-93.219467
44.968441	-93.258911
45.022171	-93.29435
44.96656	-93.299721
44.94891	-93.31649
44.956242	-93.250267
