Latitude	Longitude
41.9471781	-87.65721482
41.91912435	-87.77920857
41.94434468	-87.8020374
41.81944643	-87.6198672
41.94979599	-87.7454354
41.79989803	-87.70373993
41.92729485	-87.74038707
41.87053045	-87.71799783
41.87393596	-87.75548304
41.70044103	-87.53770154
41.86240233	-87.7149994
41.89884668	-87.64198172
41.88096415	-87.70684091
41.87929112	-87.74169031
41.83232928	-87.61698315
41.9048355	-87.71174316
41.91186235	-87.67749658
41.91881729	-87.64853428
41.90393122	-87.62924978
41.87369664	-87.75482428
41.89670179	-87.62638709
41.88813174	-87.62954817
41.91629219	-87.71674277
41.77902055	-87.69994422
41.77789848	-87.76953353
41.88651112	-87.61819604
41.97249664	-87.75581392
41.88764063	-87.61934028
41.86519446	-87.72758689
41.89478238	-87.63471275
41.91219587	-87.7630995
41.75491552	-87.56265799
41.7206609	-87.535291
41.69800123	-87.6271431
41.67565217	-87.63220461
41.77448342	-87.60705429
41.77763519	-87.61556106
41.90087681	-87.63733884
41.85727922	-87.62391786
41.8544296	-87.673455
41.89077773	-87.6345801
41.84559866	-87.70629055
41.7731084	-87.64263345
41.8740798	-87.63066067
41.93087392	-87.65058828
41.77901282	-87.66420869
41.90497939	-87.69693014
41.98581512	-87.69681351
41.76355647	-87.60675235
41.76876058	-87.58889285
41.76486489	-87.6678013
41.90263725	-87.77417166
42.02114855	-87.67002637
41.7726813	-87.63192978
41.8843891	-87.70686621
41.66981825	-87.64044094
42.00259512	-87.65779103
41.9093254	-87.7697709
41.90437011	-87.63146007
41.73643683	-87.61893643
41.7789195	-87.664206
41.72191837	-87.58513701
41.76133661	-87.57619409
41.89138456	-87.66837735
41.78303119	-87.61086271
41.72488131	-87.61422166
41.98077882	-87.80543826
41.89182683	-87.71308499
41.77115447	-87.6821065
41.8936221	-87.71675151
41.7691803	-87.68581055
41.93323527	-87.71423487
41.77173651	-87.66400571
41.75563372	-87.64417322
41.75671962	-87.60749284
41.92674849	-87.64264334
41.72103935	-87.61775169
41.74309842	-87.66143409
41.96161524	-87.72539865
41.90982929	-87.67660996
41.86694608	-87.65973501
41.8830301	-87.75760814
41.88360858	-87.70715661
41.89182832	-87.71285359
41.76762879	-87.66267745
41.87735292	-87.70286643
41.86453886	-87.7086827
41.87450313	-87.76465003
41.71097268	-87.66036603
41.88733118	-87.65335844
41.75094076	-87.62518522
41.90761994	-87.76118583
41.75341953	-87.64654242
41.88320758	-87.67280643
41.88572959	-87.62582133
41.96913938	-87.65108073
41.88361118	-87.70713087
