Latitude	Longitude
34.1793	-118.5535
34.1	-118.2313
34.0907	-118.2175
34.1209	-118.2729
34.0936	-118.2573
34.0831	-118.2509
34.0911	-118.2836
34.1085	-118.2608
34.1164	-118.1776
33.9602	-118.2608
33.9754	-118.3112
33.9679	-118.2717
33.9827	-118.3226
34.0353	-118.2522
33.9906	-118.2783
34.0395	-118.2527
34.0027	-118.2478
33.9792	-118.4009
33.9433	-118.4072
33.985	-118.4715
34.0204	-118.4139
34.0267	-118.3986
33.9427	-118.4053
33.9598	-118.4136
33.9527	-118.3787
33.9877	-118.4646
34.1867	-118.379
34.1576	-118.3921
34.1649	-118.3953
34.1921	-118.3965
34.1414	-118.3686
34.2789	-118.3916
34.264	-118.4304
34.2737	-118.4146
34.2459	-118.4185
34.2524	-118.4137
34.2157	-118.3725
34.2516	-118.3715
34.2579	-118.3065
34.2336	-118.5826
34.2536	-118.5973
34.2739	-118.4962
34.2447	-118.6019
34.2555	-118.5798
34.2969	-118.5765
33.9378	-118.2499
33.9431	-118.2391
33.9305	-118.2363
33.941	-118.2608
34.2283	-118.4611
34.2412	-118.4402
34.2354	-118.4502
34.3047	-118.4178
34.2124	-118.4309
34.2198	-118.4671
34.3165	-118.4593
34.0598	-118.2916
34.0472	-118.3003
34.0731	-118.3091
34.069	-118.2992
34.0472	-118.3063
34.0472	-118.3063
34.1837	-118.5648
33.9798	-118.4656
34.2409	-118.6063
34.0474	-118.2496
34.0613	-118.2446
34.043	-118.2606
34.0467	-118.247
34.0484	-118.2339
34.0386	-118.2544
34.0604	-118.2425
34.0481	-118.2507
34.046	-118.2509
34.0582	-118.2387
34.0365	-118.2659
34.0493	-118.2418
34.043	-118.242
34.0578	-118.252
34.051	-118.248
34.0357	-118.2593
34.0437	-118.2652
34.045	-118.264
34.0363	-118.2573
34.045	-118.2628
34.0515	-118.2424
34.0596	-118.2749
34.0734	-118.2623
34.0707	-118.2795
34.062	-118.2804
34.0565	-118.2768
34.0747	-118.2653
34.0467	-118.2814
34.0772	-118.2584
34.0589	-118.2821
34.078	-118.2738
34.0568	-118.2821
34.0836	-118.2953
34.061	-118.2615
34.0805	-118.2704
34.0682	-118.2833
34.0753	-118.2742
34.0835	-118.282
34.0689	-118.2783
34.0774	-118.2808
34.0589	-118.2821
34.0073	-118.298
34.0128	-118.3447
34.0037	-118.3113
34.0295	-118.3417
34.0146	-118.3512
34.0102	-118.3351
34.0162	-118.3482
34.0295	-118.3351
34.0299	-118.2888
34.0265	-118.3177
34.0054	-118.3338
0	0
34.0328	-118.2991
34.0276	-118.326
34.0255	-118.3548
34.0242	-118.3722
34.0037	-118.2915
34.0091	-118.2959
34.0344	-118.3201
34.0054	-118.3338
34.0198	-118.3492
34.0163	-118.3507
34.0116	-118.3412
34.0256	-118.3224
34.0146	-118.3089
34.021	-118.2944
34.0306	-118.3592
34.0109	-118.3045
34.0277	-118.1978
34.0211	-118.1966
34.0485	-118.2115
34.0443	-118.211
34.0659	-118.1801
34.0973	-118.1562
34.0525	-118.2205
34.0614	-118.1959
34.0323	-118.2169
34.0278	-118.201
34.0579	-118.1968
34.0253	-118.2224
34.0354	-118.2044
34.0946	-118.1637
34.021	-118.208
34.0173	-118.22
0	0
34.0676	-118.2142
34.0405	-118.207
34.1045	-118.185
34.0467	-118.2126
33.8007	-118.301
33.7888	-118.2631
33.7225	-118.2893
33.7743	-118.2594
33.78	-118.2618
33.7315	-118.2836
33.7808	-118.2743
33.7447	-118.2945
33.7243	-118.2902
33.8705	-118.2908
33.78	-118.2624
33.7511	-118.2872
33.7433	-118.2835
33.8468	-118.3066
33.7945	-118.2437
